OVERALL INDIVIDUAL RESULTS:

EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,NGB,NGB ID,UCI ID
"94193","1","1","Jamie Bishop","Newhall.cc",GBR,"754.06","0","9783.035","0","19",Male,"F03D3F7331D34D18","1181","Gold 2","1153","Gold 2","50-54","","",""
"94193","1","2","Mirosław Kalinowski","eVOX",POL,"708.324","5.547","9268.138","0","18",Bot,"Bot8805","1114","Gold 2","1120","Gold 2","","","",""
"94193","1","3","Julie Morin","Saint",FRA,"667.137","1.041","8753.242","0","17",Bot,"Bot4532","1093","Gold 1","1079","Gold 1","","","",""
"94193","1","4","Melvin Fuller","",AUS,"626.296","0.477","8238.345","0","16",Bot,"Bot1863","912","Silver 3","900","Silver 3","","","",""
"94193","1","5","Rocco Dal","",ITA,"595.097","10.141","7723.449","0","15",Bot,"Bot9474","1059","Gold 1","1063","Gold 1","","","",""
"94193","1","6","Kai Wong","",CHR,"551.88","8.864","7208.552","0","14",Bot,"Bot4359","934","Silver 3","930","Silver 3","","","",""
"94193","1","7","Darijo Slutsky","Delta",SVK,"509.083","7.512","6693.655","0","13",Bot,"Bot521","849","Silver 2","867","Silver 2","","","",""
"94193","1","8","Karolina Albrecht","",GER,"466.727","7.112","6178.759","0","12",Bot,"Bot6741","1008","Gold 1","997","Silver 3","","","",""
"94193","1","9","Nathan Boeri","",MON,"424.385","6.376","5663.862","0","11",Bot,"Bot8767","1033","Gold 1","1015","Gold 1","","","",""
"94193","1","10","Eric Ayers","Aria Olefson",RSA,"382.616","5.91","5148.965","0","10",Bot,"Bot5028","943","Silver 3","935","Silver 3","","","",""
"94193","1","11","Alejandro Guzman","Titans",COL,"340.662","5.671","4634.069","0","9",Bot,"Bot6530","856","Silver 2","860","Silver 2","","","",""
"94193","1","12","Ty Portillo","",RSA,"298.649","4.37","4119.172","0","8",Bot,"Bot4152","1060","Gold 1","1036","Gold 1","","","",""
"94193","1","13","Xianquan Lai","",CHN,"258.7","5.006","3604.276","0","7",Bot,"Bot5997","1006","Gold 1","980","Silver 3","","","",""
"94193","1","14","Peter Lafaele","",ASA,"225.356","11.031","3089.379","0","6",Bot,"Bot5788","1072","Gold 1","1059","Gold 1","","","",""
"94193","1","15","Maria Tereshchenko","",UKR,"190.986","14.768","2574.482","0","5",Bot,"Bot6658","960","Silver 3","927","Silver 3","","","",""
"94193","1","16","Anaïs Michel","Base",FRA,"153.867","11.282","2059.586","0","4",Bot,"Bot6325","1080","Gold 1","1052","Gold 1","","","",""
"94193","1","17","Martha Boudreau","",CAN,"117.572","4.779","1544.689","0","3",Bot,"Bot2890","822","Silver 2","812","Silver 2","","","",""
"94193","1","18","Thiago Rodriguez","",COL,"82.833","1.804","1029.793","0","2",Bot,"Bot1960","1122","Gold 2","1112","Gold 2","","","",""
"94193","1","19","Angeles Romero","Saint",ESP,"47.778","1.245","514.896","0","1",Bot,"Bot4332","901","Silver 3","869","Silver 2","","","",""




INTERMEDIATE LOCATION RESULTS:

EventKey,Pen,Location,Position,Name,Team,Country,Time,DeltaTime,Points,UID
"94193","1","2","18","Thiago Rodriguez","",COL,"82.833","1.804","1","Bot1960"
"94193","1","3","1","Peter Lafaele","",ASA,"112.793","0","1","Bot5788"
"94193","1","3","2","Mirosław Kalinowski","eVOX",POL,"112.797","0.004","1","Bot8805"
"94193","1","3","3","Nathan Boeri","",MON,"112.859","0.065","1","Bot8767"
"94193","1","3","4","Alejandro Guzman","Titans",COL,"112.92","0.126","1","Bot6530"
"94193","1","3","5","Kai Wong","",CHR,"112.927","0.133","1","Bot4359"
"94193","1","3","6","Ty Portillo","",RSA,"113.01","0.217","1","Bot4152"
"94193","1","3","7","Julie Morin","Saint",FRA,"113.085","0.292","1","Bot4532"
"94193","1","3","8","Eric Ayers","Aria Olefson",RSA,"113.226","0.432","1","Bot5028"
"94193","1","3","9","Melvin Fuller","",AUS,"113.352","0.559","1","Bot1863"
"94193","1","3","10","Darijo Slutsky","Delta",SVK,"113.447","0.654","1","Bot521"
"94193","1","3","11","Karolina Albrecht","",GER,"113.59","0.796","1","Bot6741"
"94193","1","3","12","Xianquan Lai","",CHN,"113.594","0.8","1","Bot5997"
"94193","1","3","13","Rocco Dal","",ITA,"113.791","0.997","1","Bot9474"
"94193","1","3","14","Jamie Bishop","Newhall.cc",GBR,"113.915","1.121","1","F03D3F7331D34D18"
"94193","1","3","15","Maria Tereshchenko","",UKR,"114.038","1.245","1","Bot6658"
"94193","1","3","16","Anaïs Michel","Base",FRA,"114.768","1.975","1","Bot6325"
"94193","1","3","17","Martha Boudreau","",CAN,"117.572","4.779","1","Bot2890"
"94193","1","4","1","Darijo Slutsky","Delta",SVK,"142.585","0","1","Bot521"
"94193","1","4","2","Kai Wong","",CHR,"143.122","0.536","1","Bot4359"
"94193","1","4","3","Alejandro Guzman","Titans",COL,"143.764","1.179","1","Bot6530"
"94193","1","4","4","Mirosław Kalinowski","eVOX",POL,"143.797","1.211","1","Bot8805"
"94193","1","4","5","Xianquan Lai","",CHN,"144.212","1.626","1","Bot5997"
"94193","1","4","6","Julie Morin","Saint",FRA,"145.081","2.496","1","Bot4532"
"94193","1","4","7","Melvin Fuller","",AUS,"145.286","2.701","1","Bot1863"
"94193","1","4","8","Ty Portillo","",RSA,"145.395","2.809","1","Bot4152"
"94193","1","4","9","Nathan Boeri","",MON,"145.787","3.202","1","Bot8767"
"94193","1","4","10","Eric Ayers","Aria Olefson",RSA,"145.834","3.249","1","Bot5028"
"94193","1","4","11","Karolina Albrecht","",GER,"145.99","3.405","1","Bot6741"
"94193","1","4","12","Jamie Bishop","Newhall.cc",GBR,"146.792","4.206","1","F03D3F7331D34D18"
"94193","1","4","13","Rocco Dal","",ITA,"146.978","4.393","1","Bot9474"
"94193","1","4","14","Peter Lafaele","",ASA,"147.133","4.547","1","Bot5788"
"94193","1","4","15","Maria Tereshchenko","",UKR,"148.416","5.831","1","Bot6658"
"94193","1","4","16","Anaïs Michel","Base",FRA,"153.867","11.282","1","Bot6325"
"94193","1","5","1","Mirosław Kalinowski","eVOX",POL,"176.218","0","1","Bot8805"
"94193","1","5","2","Xianquan Lai","",CHN,"176.233","0.015","1","Bot5997"
"94193","1","5","3","Melvin Fuller","",AUS,"179.117","2.898","1","Bot1863"
"94193","1","5","4","Darijo Slutsky","Delta",SVK,"179.398","3.18","1","Bot521"
"94193","1","5","5","Kai Wong","",CHR,"179.555","3.337","1","Bot4359"
"94193","1","5","6","Ty Portillo","",RSA,"179.639","3.421","1","Bot4152"
"94193","1","5","7","Alejandro Guzman","Titans",COL,"179.676","3.458","1","Bot6530"
"94193","1","5","8","Julie Morin","Saint",FRA,"180.789","4.57","1","Bot4532"
"94193","1","5","9","Rocco Dal","",ITA,"182.167","5.948","1","Bot9474"
"94193","1","5","10","Nathan Boeri","",MON,"182.605","6.387","1","Bot8767"
"94193","1","5","11","Jamie Bishop","Newhall.cc",GBR,"182.732","6.513","1","F03D3F7331D34D18"
"94193","1","5","12","Eric Ayers","Aria Olefson",RSA,"182.802","6.584","1","Bot5028"
"94193","1","5","13","Karolina Albrecht","",GER,"183.017","6.798","1","Bot6741"
"94193","1","5","14","Peter Lafaele","",ASA,"184.232","8.014","1","Bot5788"
"94193","1","5","15","Maria Tereshchenko","",UKR,"190.986","14.768","1","Bot6658"
"94193","1","6","1","Mirosław Kalinowski","eVOX",POL,"214.324","0","1","Bot8805"
"94193","1","6","2","Melvin Fuller","",AUS,"214.703","0.378","1","Bot1863"
"94193","1","6","3","Xianquan Lai","",CHN,"216.545","2.22","1","Bot5997"
"94193","1","6","4","Julie Morin","Saint",FRA,"218.199","3.874","1","Bot4532"
"94193","1","6","5","Jamie Bishop","Newhall.cc",GBR,"218.342","4.017","1","F03D3F7331D34D18"
"94193","1","6","6","Ty Portillo","",RSA,"218.597","4.272","1","Bot4152"
"94193","1","6","7","Darijo Slutsky","Delta",SVK,"219.068","4.743","1","Bot521"
"94193","1","6","8","Alejandro Guzman","Titans",COL,"219.126","4.801","1","Bot6530"
"94193","1","6","9","Kai Wong","",CHR,"219.28","4.955","1","Bot4359"
"94193","1","6","10","Rocco Dal","",ITA,"219.427","5.102","1","Bot9474"
"94193","1","6","11","Nathan Boeri","",MON,"219.539","5.214","1","Bot8767"
"94193","1","6","12","Eric Ayers","Aria Olefson",RSA,"219.768","5.443","1","Bot5028"
"94193","1","6","13","Karolina Albrecht","",GER,"219.981","5.656","1","Bot6741"
"94193","1","6","14","Peter Lafaele","",ASA,"225.356","11.031","1","Bot5788"
"94193","1","7","1","Mirosław Kalinowski","eVOX",POL,"253.693","0","1","Bot8805"
"94193","1","7","2","Melvin Fuller","",AUS,"254.528","0.834","1","Bot1863"
"94193","1","7","3","Jamie Bishop","Newhall.cc",GBR,"256.254","2.561","1","F03D3F7331D34D18"
"94193","1","7","4","Julie Morin","Saint",FRA,"256.52","2.826","1","Bot4532"
"94193","1","7","5","Alejandro Guzman","Titans",COL,"257.426","3.733","1","Bot6530"
"94193","1","7","6","Kai Wong","",CHR,"257.622","3.929","1","Bot4359"
"94193","1","7","7","Eric Ayers","Aria Olefson",RSA,"257.758","4.065","1","Bot5028"
"94193","1","7","8","Darijo Slutsky","Delta",SVK,"257.79","4.097","1","Bot521"
"94193","1","7","9","Ty Portillo","",RSA,"257.934","4.24","1","Bot4152"
"94193","1","7","10","Nathan Boeri","",MON,"257.936","4.242","1","Bot8767"
"94193","1","7","11","Rocco Dal","",ITA,"257.977","4.284","1","Bot9474"
"94193","1","7","12","Karolina Albrecht","",GER,"258.112","4.418","1","Bot6741"
"94193","1","7","13","Xianquan Lai","",CHN,"258.7","5.006","1","Bot5997"
"94193","1","8","1","Julie Morin","Saint",FRA,"294.279","0","1","Bot4532"
"94193","1","8","2","Mirosław Kalinowski","eVOX",POL,"294.386","0.107","1","Bot8805"
"94193","1","8","3","Jamie Bishop","Newhall.cc",GBR,"295.174","0.895","1","F03D3F7331D34D18"
"94193","1","8","4","Melvin Fuller","",AUS,"295.302","1.022","1","Bot1863"
"94193","1","8","5","Alejandro Guzman","Titans",COL,"298.283","4.003","1","Bot6530"
"94193","1","8","6","Eric Ayers","Aria Olefson",RSA,"298.293","4.014","1","Bot5028"
"94193","1","8","7","Nathan Boeri","",MON,"298.302","4.023","1","Bot8767"
"94193","1","8","8","Darijo Slutsky","Delta",SVK,"298.453","4.173","1","Bot521"
"94193","1","8","9","Kai Wong","",CHR,"298.465","4.186","1","Bot4359"
"94193","1","8","10","Karolina Albrecht","",GER,"298.474","4.194","1","Bot6741"
"94193","1","8","11","Rocco Dal","",ITA,"298.629","4.349","1","Bot9474"
"94193","1","8","12","Ty Portillo","",RSA,"298.649","4.37","1","Bot4152"
"94193","1","9","1","Mirosław Kalinowski","eVOX",POL,"334.991","0","1","Bot8805"
"94193","1","9","2","Melvin Fuller","",AUS,"335.072","0.08","1","Bot1863"
"94193","1","9","3","Jamie Bishop","Newhall.cc",GBR,"335.197","0.205","1","F03D3F7331D34D18"
"94193","1","9","4","Julie Morin","Saint",FRA,"335.299","0.307","1","Bot4532"
"94193","1","9","5","Rocco Dal","",ITA,"340.14","5.148","1","Bot9474"
"94193","1","9","6","Karolina Albrecht","",GER,"340.288","5.296","1","Bot6741"
"94193","1","9","7","Kai Wong","",CHR,"340.309","5.317","1","Bot4359"
"94193","1","9","8","Nathan Boeri","",MON,"340.455","5.463","1","Bot8767"
"94193","1","9","9","Darijo Slutsky","Delta",SVK,"340.503","5.511","1","Bot521"
"94193","1","9","10","Eric Ayers","Aria Olefson",RSA,"340.662","5.67","1","Bot5028"
"94193","1","9","11","Alejandro Guzman","Titans",COL,"340.662","5.671","1","Bot6530"
"94193","1","10","1","Mirosław Kalinowski","eVOX",POL,"376.706","0","1","Bot8805"
"94193","1","10","2","Julie Morin","Saint",FRA,"376.813","0.107","1","Bot4532"
"94193","1","10","3","Melvin Fuller","",AUS,"376.885","0.178","1","Bot1863"
"94193","1","10","4","Jamie Bishop","Newhall.cc",GBR,"376.886","0.18","1","F03D3F7331D34D18"
"94193","1","10","5","Rocco Dal","",ITA,"382.117","5.411","1","Bot9474"
"94193","1","10","6","Kai Wong","",CHR,"382.243","5.537","1","Bot4359"
"94193","1","10","7","Karolina Albrecht","",GER,"382.297","5.591","1","Bot6741"
"94193","1","10","8","Darijo Slutsky","Delta",SVK,"382.437","5.73","1","Bot521"
"94193","1","10","9","Nathan Boeri","",MON,"382.481","5.775","1","Bot8767"
"94193","1","10","10","Eric Ayers","Aria Olefson",RSA,"382.616","5.91","1","Bot5028"
"94193","1","11","1","Mirosław Kalinowski","eVOX",POL,"418.008","0","1","Bot8805"
"94193","1","11","2","Jamie Bishop","Newhall.cc",GBR,"418.203","0.194","1","F03D3F7331D34D18"
"94193","1","11","3","Julie Morin","Saint",FRA,"418.31","0.301","1","Bot4532"
"94193","1","11","4","Melvin Fuller","",AUS,"418.395","0.387","1","Bot1863"
"94193","1","11","5","Rocco Dal","",ITA,"423.927","5.918","1","Bot9474"
"94193","1","11","6","Kai Wong","",CHR,"424.057","6.048","1","Bot4359"
"94193","1","11","7","Karolina Albrecht","",GER,"424.098","6.089","1","Bot6741"
"94193","1","11","8","Darijo Slutsky","Delta",SVK,"424.231","6.223","1","Bot521"
"94193","1","11","9","Nathan Boeri","",MON,"424.385","6.376","1","Bot8767"
"94193","1","12","1","Mirosław Kalinowski","eVOX",POL,"459.615","0","1","Bot8805"
"94193","1","12","2","Julie Morin","Saint",FRA,"459.742","0.127","1","Bot4532"
"94193","1","12","3","Melvin Fuller","",AUS,"459.905","0.29","1","Bot1863"
"94193","1","12","4","Jamie Bishop","Newhall.cc",GBR,"459.929","0.314","1","F03D3F7331D34D18"
"94193","1","12","5","Rocco Dal","",ITA,"466.346","6.731","1","Bot9474"
"94193","1","12","6","Kai Wong","",CHR,"466.447","6.832","1","Bot4359"
"94193","1","12","7","Darijo Slutsky","Delta",SVK,"466.555","6.94","1","Bot521"
"94193","1","12","8","Karolina Albrecht","",GER,"466.727","7.112","1","Bot6741"
"94193","1","13","1","Julie Morin","Saint",FRA,"501.57","0","1","Bot4532"
"94193","1","13","2","Mirosław Kalinowski","eVOX",POL,"501.612","0.041","1","Bot8805"
"94193","1","13","3","Jamie Bishop","Newhall.cc",GBR,"501.749","0.179","1","F03D3F7331D34D18"
"94193","1","13","4","Melvin Fuller","",AUS,"501.816","0.246","1","Bot1863"
"94193","1","13","5","Rocco Dal","",ITA,"508.912","7.341","1","Bot9474"
"94193","1","13","6","Kai Wong","",CHR,"509.046","7.476","1","Bot4359"
"94193","1","13","7","Darijo Slutsky","Delta",SVK,"509.083","7.512","1","Bot521"
"94193","1","14","1","Mirosław Kalinowski","eVOX",POL,"543.016","0","1","Bot8805"
"94193","1","14","2","Julie Morin","Saint",FRA,"543.122","0.105","1","Bot4532"
"94193","1","14","3","Jamie Bishop","Newhall.cc",GBR,"543.201","0.184","1","F03D3F7331D34D18"
"94193","1","14","4","Melvin Fuller","",AUS,"543.307","0.29","1","Bot1863"
"94193","1","14","5","Rocco Dal","",ITA,"551.864","8.847","1","Bot9474"
"94193","1","14","6","Kai Wong","",CHR,"551.88","8.864","1","Bot4359"
"94193","1","15","1","Julie Morin","Saint",FRA,"584.955","0","1","Bot4532"
"94193","1","15","2","Mirosław Kalinowski","eVOX",POL,"584.994","0.039","1","Bot8805"
"94193","1","15","3","Jamie Bishop","Newhall.cc",GBR,"585.072","0.116","1","F03D3F7331D34D18"
"94193","1","15","4","Melvin Fuller","",AUS,"585.115","0.159","1","Bot1863"
"94193","1","15","5","Rocco Dal","",ITA,"595.097","10.141","1","Bot9474"
"94193","1","16","1","Mirosław Kalinowski","eVOX",POL,"625.818","0","1","Bot8805"
"94193","1","16","2","Jamie Bishop","Newhall.cc",GBR,"625.908","0.09","1","F03D3F7331D34D18"
"94193","1","16","3","Julie Morin","Saint",FRA,"625.99","0.171","1","Bot4532"
"94193","1","16","4","Melvin Fuller","",AUS,"626.296","0.477","1","Bot1863"
"94193","1","17","1","Jamie Bishop","Newhall.cc",GBR,"666.096","0","1","F03D3F7331D34D18"
"94193","1","17","2","Mirosław Kalinowski","eVOX",POL,"667.062","0.965","1","Bot8805"
"94193","1","17","3","Julie Morin","Saint",FRA,"667.137","1.041","1","Bot4532"
"94193","1","18","1","Jamie Bishop","Newhall.cc",GBR,"702.777","0","1","F03D3F7331D34D18"
"94193","1","18","2","Mirosław Kalinowski","eVOX",POL,"708.324","5.547","1","Bot8805"
"94193","1","19","1","Jamie Bishop","Newhall.cc",GBR,"754.06","0","1","F03D3F7331D34D18"
