OVERALL INDIVIDUAL RESULTS:

EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,NGB,NGB ID,UCI ID
"93340","1","1","Ryan Yates","Allkin Racing",USA,"726.537","0","9783.035","0","19",Male,"2FDBB5DD4345DCB5","1265","Gold 3","1278","Gold 3","40-44","","",""
"93340","1","2","Daler Saidov","Fable",TJK,"682.922","0.282","9268.138","0","18",Bot,"Bot7710","1279","Gold 3","1283","Gold 3","","","",""
"93340","1","3","Corrado Fusco","",ITA,"643.939","0.235","8753.242","0","17",Bot,"Bot1399","1207","Gold 3","1199","Gold 2","","","",""
"93340","1","4","Jim Macleod","",SCO,"603.675","0.195","8238.345","0","16",Bot,"Bot5671","1350","Platinum 1","1320","Platinum 1","","","",""
"93340","1","5","Matteo Marchal","Zonkify",BEL,"563.42","0.44","7723.449","0","15",Bot,"Bot1009","1026","Gold 1","1024","Gold 1","","","",""
"93340","1","6","Santos Mejia","",ESA,"523.085","0.479","7208.552","0","14",Bot,"Bot248","1093","Gold 1","1075","Gold 1","","","",""
"93340","1","7","Felix Hurst","",USA,"501.484","19.328","6693.655","0","13",Bot,"Bot3689","1218","Gold 3","1203","Gold 3","","","",""
"93340","1","8","Leroy Lightbourne","AMO Solutions",BAH,"462.493","20.854","6178.759","0","12",Bot,"Bot5639","1042","Gold 1","1040","Gold 1","","","",""
"93340","1","9","Brian Waters","",GBR,"420.488","17.337","5663.862","0","11",Bot,"Bot6750","986","Silver 3","974","Silver 3","","","",""
"93340","1","10","Nitai Goldstein","",ISR,"379.068","15.069","5148.965","0","10",Bot,"Bot6192","1052","Gold 1","1039","Gold 1","","","",""
"93340","1","11","Tom Kenny","",NIR,"338.504","14.305","4634.069","0","9",Bot,"Bot7648","1132","Gold 2","1103","Gold 2","","","",""
"93340","1","12","Atsuki Ueda","",JPN,"298.743","12.778","4119.172","0","8",Bot,"Bot7862","1131","Gold 2","1139","Gold 2","","","",""
"93340","1","13","Carter Salinas","Ampex",GBR,"258.622","11.853","3604.276","0","7",Bot,"Bot8814","1060","Gold 1","1051","Gold 1","","","",""
"93340","1","14","Sirje Kallas","Monova",EST,"218.532","10.653","3089.379","0","6",Bot,"Bot8319","1140","Gold 2","1118","Gold 2","","","",""
"93340","1","15","Katerina Dodig","Formix",CZE,"180.686","6.869","2574.482","0","5",Bot,"Bot117","1028","Gold 1","1013","Gold 1","","","",""
"93340","1","16","Danial Vega","Systech",AUS,"152.178","11.787","2059.586","0","4",Bot,"Bot2204","981","Silver 3","979","Silver 3","","","",""
"93340","1","17","Petra Pliskin","",SVK,"115.691","5.091","1544.689","0","3",Bot,"Bot1789","984","Silver 3","964","Silver 3","","","",""
"93340","1","18","Claude Masson","",FRA,"82.89","2.543","1029.793","0","2",Bot,"Bot5597","1069","Gold 1","1044","Gold 1","","","",""
"93340","1","19","Bojidar Osman","",BUL,"47.505","1.353","514.896","0","1",Bot,"Bot3344","1283","Gold 3","1250","Gold 3","","","",""




INTERMEDIATE LOCATION RESULTS:

EventKey,Pen,Location,Position,Name,Team,Country,Time,DeltaTime,Points,UID
"93340","1","3","1","Atsuki Ueda","",JPN,"110.599","0","1","Bot7862"
"93340","1","3","2","Felix Hurst","",USA,"110.786","0.186","1","Bot3689"
"93340","1","3","3","Nitai Goldstein","",ISR,"110.979","0.379","1","Bot6192"
"93340","1","3","4","Leroy Lightbourne","AMO Solutions",BAH,"111.174","0.575","1","Bot5639"
"93340","1","3","5","Matteo Marchal","Zonkify",BEL,"111.447","0.847","1","Bot1009"
"93340","1","3","6","Ryan Yates","Allkin Racing",USA,"111.671","1.071","1","2FDBB5DD4345DCB5"
"93340","1","3","7","Carter Salinas","Ampex",GBR,"112.086","1.486","1","Bot8814"
"93340","1","3","8","Katerina Dodig","Formix",CZE,"112.115","1.515","1","Bot117"
"93340","1","3","9","Santos Mejia","",ESA,"112.161","1.562","1","Bot248"
"93340","1","3","10","Jim Macleod","",SCO,"112.354","1.754","1","Bot5671"
"93340","1","3","11","Corrado Fusco","",ITA,"112.403","1.804","1","Bot1399"
"93340","1","3","12","Brian Waters","",GBR,"112.981","2.382","1","Bot6750"
"93340","1","3","13","Sirje Kallas","Monova",EST,"113.561","2.962","1","Bot8319"
"93340","1","3","14","Daler Saidov","Fable",TJK,"113.829","3.229","1","Bot7710"
"93340","1","3","15","Tom Kenny","",NIR,"113.837","3.238","1","Bot7648"
"93340","1","3","16","Danial Vega","Systech",AUS,"115.543","4.944","1","Bot2204"
"93340","1","3","17","Petra Pliskin","",SVK,"115.691","5.091","1","Bot1789"
"93340","1","4","1","Leroy Lightbourne","AMO Solutions",BAH,"140.39","0","1","Bot5639"
"93340","1","4","2","Corrado Fusco","",ITA,"140.849","0.459","1","Bot1399"
"93340","1","4","3","Nitai Goldstein","",ISR,"141.114","0.724","1","Bot6192"
"93340","1","4","4","Jim Macleod","",SCO,"142.091","1.7","1","Bot5671"
"93340","1","4","5","Ryan Yates","Allkin Racing",USA,"142.321","1.931","1","2FDBB5DD4345DCB5"
"93340","1","4","6","Matteo Marchal","Zonkify",BEL,"142.604","2.213","1","Bot1009"
"93340","1","4","7","Santos Mejia","",ESA,"142.973","2.582","1","Bot248"
"93340","1","4","8","Brian Waters","",GBR,"144.008","3.618","1","Bot6750"
"93340","1","4","9","Atsuki Ueda","",JPN,"144.505","4.115","1","Bot7862"
"93340","1","4","10","Felix Hurst","",USA,"144.665","4.274","1","Bot3689"
"93340","1","4","11","Daler Saidov","Fable",TJK,"144.845","4.454","1","Bot7710"
"93340","1","4","12","Katerina Dodig","Formix",CZE,"144.872","4.482","1","Bot117"
"93340","1","4","13","Tom Kenny","",NIR,"145.005","4.614","1","Bot7648"
"93340","1","4","14","Carter Salinas","Ampex",GBR,"145.067","4.676","1","Bot8814"
"93340","1","4","15","Sirje Kallas","Monova",EST,"146.323","5.932","1","Bot8319"
"93340","1","4","16","Danial Vega","Systech",AUS,"152.178","11.787","1","Bot2204"
"93340","1","5","1","Santos Mejia","",ESA,"173.817","0","1","Bot248"
"93340","1","5","2","Jim Macleod","",SCO,"174.008","0.191","1","Bot5671"
"93340","1","5","3","Matteo Marchal","Zonkify",BEL,"174.227","0.41","1","Bot1009"
"93340","1","5","4","Daler Saidov","Fable",TJK,"174.83","1.013","1","Bot7710"
"93340","1","5","5","Ryan Yates","Allkin Racing",USA,"175.062","1.245","1","2FDBB5DD4345DCB5"
"93340","1","5","6","Leroy Lightbourne","AMO Solutions",BAH,"175.379","1.562","1","Bot5639"
"93340","1","5","7","Brian Waters","",GBR,"176.239","2.422","1","Bot6750"
"93340","1","5","8","Tom Kenny","",NIR,"176.242","2.425","1","Bot7648"
"93340","1","5","9","Corrado Fusco","",ITA,"176.722","2.905","1","Bot1399"
"93340","1","5","10","Nitai Goldstein","",ISR,"176.934","3.117","1","Bot6192"
"93340","1","5","11","Sirje Kallas","Monova",EST,"180.001","6.184","1","Bot8319"
"93340","1","5","12","Atsuki Ueda","",JPN,"180.107","6.29","1","Bot7862"
"93340","1","5","13","Felix Hurst","",USA,"180.468","6.651","1","Bot3689"
"93340","1","5","14","Carter Salinas","Ampex",GBR,"180.638","6.821","1","Bot8814"
"93340","1","5","15","Katerina Dodig","Formix",CZE,"180.686","6.869","1","Bot117"
"93340","1","6","1","Daler Saidov","Fable",TJK,"207.879","0","1","Bot7710"
"93340","1","6","2","Jim Macleod","",SCO,"210.023","2.143","1","Bot5671"
"93340","1","6","3","Ryan Yates","Allkin Racing",USA,"210.118","2.238","1","2FDBB5DD4345DCB5"
"93340","1","6","4","Matteo Marchal","Zonkify",BEL,"210.205","2.325","1","Bot1009"
"93340","1","6","5","Santos Mejia","",ESA,"210.607","2.727","1","Bot248"
"93340","1","6","6","Corrado Fusco","",ITA,"212.071","4.191","1","Bot1399"
"93340","1","6","7","Leroy Lightbourne","AMO Solutions",BAH,"213.689","5.809","1","Bot5639"
"93340","1","6","8","Nitai Goldstein","",ISR,"213.78","5.901","1","Bot6192"
"93340","1","6","9","Tom Kenny","",NIR,"213.89","6.011","1","Bot7648"
"93340","1","6","10","Brian Waters","",GBR,"213.947","6.067","1","Bot6750"
"93340","1","6","11","Atsuki Ueda","",JPN,"217.905","10.025","1","Bot7862"
"93340","1","6","12","Felix Hurst","",USA,"218.057","10.177","1","Bot3689"
"93340","1","6","13","Carter Salinas","Ampex",GBR,"218.1","10.22","1","Bot8814"
"93340","1","6","14","Sirje Kallas","Monova",EST,"218.532","10.653","1","Bot8319"
"93340","1","7","1","Daler Saidov","Fable",TJK,"246.768","0","1","Bot7710"
"93340","1","7","2","Ryan Yates","Allkin Racing",USA,"247.181","0.412","1","2FDBB5DD4345DCB5"
"93340","1","7","3","Jim Macleod","",SCO,"248.274","1.506","1","Bot5671"
"93340","1","7","4","Matteo Marchal","Zonkify",BEL,"248.447","1.678","1","Bot1009"
"93340","1","7","5","Santos Mejia","",ESA,"248.632","1.864","1","Bot248"
"93340","1","7","6","Corrado Fusco","",ITA,"249.705","2.936","1","Bot1399"
"93340","1","7","7","Nitai Goldstein","",ISR,"254.54","7.771","1","Bot6192"
"93340","1","7","8","Leroy Lightbourne","AMO Solutions",BAH,"254.562","7.793","1","Bot5639"
"93340","1","7","9","Brian Waters","",GBR,"254.714","7.946","1","Bot6750"
"93340","1","7","10","Tom Kenny","",NIR,"254.822","8.053","1","Bot7648"
"93340","1","7","11","Atsuki Ueda","",JPN,"258.417","11.649","1","Bot7862"
"93340","1","7","12","Felix Hurst","",USA,"258.524","11.756","1","Bot3689"
"93340","1","7","13","Carter Salinas","Ampex",GBR,"258.622","11.853","1","Bot8814"
"93340","1","8","1","Jim Macleod","",SCO,"285.965","0","1","Bot5671"
"93340","1","8","2","Daler Saidov","Fable",TJK,"285.989","0.024","1","Bot7710"
"93340","1","8","3","Matteo Marchal","Zonkify",BEL,"286.143","0.178","1","Bot1009"
"93340","1","8","4","Corrado Fusco","",ITA,"286.177","0.212","1","Bot1399"
"93340","1","8","5","Santos Mejia","",ESA,"286.274","0.309","1","Bot248"
"93340","1","8","6","Ryan Yates","Allkin Racing",USA,"286.612","0.647","1","2FDBB5DD4345DCB5"
"93340","1","8","7","Leroy Lightbourne","AMO Solutions",BAH,"296.593","10.628","1","Bot5639"
"93340","1","8","8","Nitai Goldstein","",ISR,"296.751","10.786","1","Bot6192"
"93340","1","8","9","Tom Kenny","",NIR,"296.815","10.85","1","Bot7648"
"93340","1","8","10","Brian Waters","",GBR,"296.928","10.963","1","Bot6750"
"93340","1","8","11","Felix Hurst","",USA,"298.605","12.639","1","Bot3689"
"93340","1","8","12","Atsuki Ueda","",JPN,"298.743","12.778","1","Bot7862"
"93340","1","9","1","Daler Saidov","Fable",TJK,"324.199","0","1","Bot7710"
"93340","1","9","2","Jim Macleod","",SCO,"324.507","0.308","1","Bot5671"
"93340","1","9","3","Matteo Marchal","Zonkify",BEL,"324.709","0.509","1","Bot1009"
"93340","1","9","4","Corrado Fusco","",ITA,"324.715","0.516","1","Bot1399"
"93340","1","9","5","Santos Mejia","",ESA,"324.888","0.688","1","Bot248"
"93340","1","9","6","Ryan Yates","Allkin Racing",USA,"325.034","0.834","1","2FDBB5DD4345DCB5"
"93340","1","9","7","Felix Hurst","",USA,"336.548","12.349","1","Bot3689"
"93340","1","9","8","Leroy Lightbourne","AMO Solutions",BAH,"338.094","13.895","1","Bot5639"
"93340","1","9","9","Nitai Goldstein","",ISR,"338.158","13.959","1","Bot6192"
"93340","1","9","10","Brian Waters","",GBR,"338.308","14.108","1","Bot6750"
"93340","1","9","11","Tom Kenny","",NIR,"338.504","14.305","1","Bot7648"
"93340","1","10","1","Daler Saidov","Fable",TJK,"363.999","0","1","Bot7710"
"93340","1","10","2","Matteo Marchal","Zonkify",BEL,"364.204","0.204","1","Bot1009"
"93340","1","10","3","Jim Macleod","",SCO,"364.342","0.342","1","Bot5671"
"93340","1","10","4","Santos Mejia","",ESA,"364.396","0.396","1","Bot248"
"93340","1","10","5","Corrado Fusco","",ITA,"364.522","0.522","1","Bot1399"
"93340","1","10","6","Ryan Yates","Allkin Racing",USA,"364.728","0.728","1","2FDBB5DD4345DCB5"
"93340","1","10","7","Felix Hurst","",USA,"377.01","13.01","1","Bot3689"
"93340","1","10","8","Leroy Lightbourne","AMO Solutions",BAH,"378.801","14.801","1","Bot5639"
"93340","1","10","9","Brian Waters","",GBR,"379.024","15.024","1","Bot6750"
"93340","1","10","10","Nitai Goldstein","",ISR,"379.068","15.069","1","Bot6192"
"93340","1","11","1","Corrado Fusco","",ITA,"403.151","0","1","Bot1399"
"93340","1","11","2","Daler Saidov","Fable",TJK,"403.283","0.131","1","Bot7710"
"93340","1","11","3","Matteo Marchal","Zonkify",BEL,"403.475","0.323","1","Bot1009"
"93340","1","11","4","Santos Mejia","",ESA,"403.643","0.492","1","Bot248"
"93340","1","11","5","Jim Macleod","",SCO,"403.655","0.503","1","Bot5671"
"93340","1","11","6","Ryan Yates","Allkin Racing",USA,"403.929","0.777","1","2FDBB5DD4345DCB5"
"93340","1","11","7","Felix Hurst","",USA,"418.208","15.057","1","Bot3689"
"93340","1","11","8","Leroy Lightbourne","AMO Solutions",BAH,"420.291","17.139","1","Bot5639"
"93340","1","11","9","Brian Waters","",GBR,"420.488","17.337","1","Bot6750"
"93340","1","12","1","Daler Saidov","Fable",TJK,"441.638","0","1","Bot7710"
"93340","1","12","2","Corrado Fusco","",ITA,"442.678","1.039","1","Bot1399"
"93340","1","12","3","Matteo Marchal","Zonkify",BEL,"442.864","1.225","1","Bot1009"
"93340","1","12","4","Santos Mejia","",ESA,"442.977","1.338","1","Bot248"
"93340","1","12","5","Jim Macleod","",SCO,"443.06","1.421","1","Bot5671"
"93340","1","12","6","Ryan Yates","Allkin Racing",USA,"443.115","1.476","1","2FDBB5DD4345DCB5"
"93340","1","12","7","Felix Hurst","",USA,"459.772","18.133","1","Bot3689"
"93340","1","12","8","Leroy Lightbourne","AMO Solutions",BAH,"462.493","20.854","1","Bot5639"
"93340","1","13","1","Corrado Fusco","",ITA,"482.155","0","1","Bot1399"
"93340","1","13","2","Jim Macleod","",SCO,"482.26","0.104","1","Bot5671"
"93340","1","13","3","Daler Saidov","Fable",TJK,"482.278","0.122","1","Bot7710"
"93340","1","13","4","Matteo Marchal","Zonkify",BEL,"482.407","0.251","1","Bot1009"
"93340","1","13","5","Santos Mejia","",ESA,"482.467","0.311","1","Bot248"
"93340","1","13","6","Ryan Yates","Allkin Racing",USA,"482.701","0.545","1","2FDBB5DD4345DCB5"
"93340","1","13","7","Felix Hurst","",USA,"501.484","19.328","1","Bot3689"
"93340","1","14","1","Ryan Yates","Allkin Racing",USA,"522.606","0","1","2FDBB5DD4345DCB5"
"93340","1","14","2","Corrado Fusco","",ITA,"522.72","0.114","1","Bot1399"
"93340","1","14","3","Daler Saidov","Fable",TJK,"522.726","0.12","1","Bot7710"
"93340","1","14","4","Jim Macleod","",SCO,"522.762","0.156","1","Bot5671"
"93340","1","14","5","Matteo Marchal","Zonkify",BEL,"522.907","0.301","1","Bot1009"
"93340","1","14","6","Santos Mejia","",ESA,"523.085","0.479","1","Bot248"
"93340","1","15","1","Daler Saidov","Fable",TJK,"562.98","0","1","Bot7710"
"93340","1","15","2","Corrado Fusco","",ITA,"563.033","0.052","1","Bot1399"
"93340","1","15","3","Ryan Yates","Allkin Racing",USA,"563.085","0.105","1","2FDBB5DD4345DCB5"
"93340","1","15","4","Jim Macleod","",SCO,"563.223","0.242","1","Bot5671"
"93340","1","15","5","Matteo Marchal","Zonkify",BEL,"563.42","0.44","1","Bot1009"
"93340","1","16","1","Daler Saidov","Fable",TJK,"603.48","0","1","Bot7710"
"93340","1","16","2","Ryan Yates","Allkin Racing",USA,"603.517","0.036","1","2FDBB5DD4345DCB5"
"93340","1","16","3","Corrado Fusco","",ITA,"603.585","0.105","1","Bot1399"
"93340","1","16","4","Jim Macleod","",SCO,"603.675","0.195","1","Bot5671"
"93340","1","17","1","Ryan Yates","Allkin Racing",USA,"643.703","0","1","2FDBB5DD4345DCB5"
"93340","1","17","2","Daler Saidov","Fable",TJK,"643.812","0.109","1","Bot7710"
"93340","1","17","3","Corrado Fusco","",ITA,"643.939","0.235","1","Bot1399"
"93340","1","18","1","Ryan Yates","Allkin Racing",USA,"682.639","0","1","2FDBB5DD4345DCB5"
"93340","1","18","2","Daler Saidov","Fable",TJK,"682.922","0.282","1","Bot7710"
"93340","1","19","1","Ryan Yates","Allkin Racing",USA,"726.537","0","1","2FDBB5DD4345DCB5"
