OVERALL INDIVIDUAL RESULTS:

EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,NGB,NGB ID,UCI ID
"93339","1","1","James Eastwood","Chaos",GBR,"731.346","0","9783.035","0","19",Male,"212354980F57BA1B","1200","Gold 3","1195","Gold 2","40-44","British Cycling","1652049","10116817585"
"93339","1","2","Philipp Winkler","Systech",GER,"688.631","0.754","9268.138","0","18",Bot,"Bot7804","1153","Gold 2","1177","Gold 2","","","",""
"93339","1","3","Jackie Ventura","",USA,"649.682","0.492","8753.242","0","17",Bot,"Bot9245","1242","Gold 3","1245","Gold 3","","","",""
"93339","1","4","Thad Daugherty","",AUS,"611.667","0.788","8238.345","0","16",Bot,"Bot8657","1188","Gold 2","1187","Gold 2","","","",""
"93339","1","5","Heiko Lang","",AUT,"573.424","0.607","7723.449","0","15",Bot,"Bot3196","1155","Gold 2","1176","Gold 2","","","",""
"93339","1","6","Arjan Hendriks","",NED,"533.352","0.354","7208.552","0","14",Bot,"Bot9653","1066","Gold 1","1061","Gold 1","","","",""
"93339","1","7","Emanuel Stephenson","Optech",USA,"493.073","0.543","6693.655","0","13",Bot,"Bot8418","1009","Gold 1","1005","Gold 1","","","",""
"93339","1","8","Allan Plante","",CAN,"452.853","0.639","6178.759","0","12",Bot,"Bot8997","983","Silver 3","995","Silver 3","","","",""
"93339","1","9","Daisuke Yamashita","",JPN,"412.986","0.724","5663.862","0","11",Bot,"Bot4559","1083","Gold 1","1067","Gold 1","","","",""
"93339","1","10","Dzifa Ayih","Titans",TOG,"373.242","0.54","5148.965","0","10",Bot,"Bot4730","1005","Gold 1","1003","Gold 1","","","",""
"93339","1","11","Théo Simon","",LUX,"334.179","0.45","4634.069","0","9",Bot,"Bot4181","991","Silver 3","965","Silver 3","","","",""
"93339","1","12","Richard Kramer","",NED,"298.413","4.951","4119.172","0","8",Bot,"Bot4750","1266","Gold 3","1268","Gold 3","","","",""
"93339","1","13","Ken Ueta","Windsail",JPN,"259.059","5.735","3604.276","0","7",Bot,"Bot8123","1084","Gold 1","1091","Gold 1","","","",""
"93339","1","14","Henry Walsh","",CAN,"221.832","8.606","3089.379","0","6",Bot,"Bot9365","1144","Gold 2","1144","Gold 2","","","",""
"93339","1","15","Ivanka Pjanić","",CRO,"187.75","13.278","2574.482","0","5",Bot,"Bot7587","994","Silver 3","995","Silver 3","","","",""
"93339","1","16","Kareem Dorsey","Eckleson",GBR,"149.04","8.514","2059.586","0","4",Bot,"Bot6427","1036","Gold 1","1036","Gold 1","","","",""
"93339","1","17","Augusto Pereira","",BRA,"116.08","5.449","1544.689","0","3",Bot,"Bot2297","1088","Gold 1","1070","Gold 1","","","",""
"93339","1","18","Freddie Gillespie","",RSA,"82.745","1.987","1029.793","0","2",Bot,"Bot2377","1060","Gold 1","1040","Gold 1","","","",""
"93339","1","19","Dean Dupuis","",CAN,"47.253","0.898","514.896","0","1",Bot,"Bot3698","1138","Gold 2","1099","Gold 1","","","",""




INTERMEDIATE LOCATION RESULTS:

EventKey,Pen,Location,Position,Name,Team,Country,Time,DeltaTime,Points,UID
"93339","1","5","7","James Eastwood","Chaos",GBR,"175.431","0.959","1","212354980F57BA1B"
"93339","1","5","8","Thad Daugherty","",AUS,"175.501","1.029","1","Bot8657"
"93339","1","5","9","Théo Simon","",LUX,"176.036","1.564","1","Bot4181"
"93339","1","5","10","Allan Plante","",CAN,"176.838","2.366","1","Bot8997"
"93339","1","5","11","Emanuel Stephenson","Optech",USA,"177.046","2.574","1","Bot8418"
"93339","1","5","12","Henry Walsh","",CAN,"181.603","7.131","1","Bot9365"
"93339","1","5","13","Ken Ueta","Windsail",JPN,"183.463","8.991","1","Bot8123"
"93339","1","5","14","Richard Kramer","",NED,"184.189","9.717","1","Bot4750"
"93339","1","5","15","Ivanka Pjanić","",CRO,"187.75","13.278","1","Bot7587"
"93339","1","6","1","Jackie Ventura","",USA,"213.226","0","1","Bot9245"
"93339","1","6","2","Heiko Lang","",AUT,"213.281","0.055","1","Bot3196"
"93339","1","6","3","Philipp Winkler","Systech",GER,"213.382","0.156","1","Bot7804"
"93339","1","6","4","Arjan Hendriks","",NED,"213.411","0.185","1","Bot9653"
"93339","1","6","5","Thad Daugherty","",AUS,"213.437","0.211","1","Bot8657"
"93339","1","6","6","Allan Plante","",CAN,"213.532","0.306","1","Bot8997"
"93339","1","6","7","Dzifa Ayih","Titans",TOG,"213.589","0.363","1","Bot4730"
"93339","1","6","8","James Eastwood","Chaos",GBR,"213.603","0.377","1","212354980F57BA1B"
"93339","1","6","9","Daisuke Yamashita","",JPN,"213.671","0.445","1","Bot4559"
"93339","1","6","10","Emanuel Stephenson","Optech",USA,"213.703","0.477","1","Bot8418"
"93339","1","6","11","Théo Simon","",LUX,"213.793","0.567","1","Bot4181"
"93339","1","6","12","Ken Ueta","Windsail",JPN,"219.799","6.573","1","Bot8123"
"93339","1","6","13","Richard Kramer","",NED,"220.358","7.132","1","Bot4750"
"93339","1","6","14","Henry Walsh","",CAN,"221.832","8.606","1","Bot9365"
"93339","1","7","1","Heiko Lang","",AUT,"253.323","0","1","Bot3196"
"93339","1","7","2","Jackie Ventura","",USA,"253.359","0.035","1","Bot9245"
"93339","1","7","3","Thad Daugherty","",AUS,"253.47","0.147","1","Bot8657"
"93339","1","7","4","Philipp Winkler","Systech",GER,"253.522","0.199","1","Bot7804"
"93339","1","7","5","Arjan Hendriks","",NED,"253.636","0.313","1","Bot9653"
"93339","1","7","6","Allan Plante","",CAN,"253.699","0.376","1","Bot8997"
"93339","1","7","7","James Eastwood","Chaos",GBR,"253.74","0.416","1","212354980F57BA1B"
"93339","1","7","8","Daisuke Yamashita","",JPN,"253.797","0.473","1","Bot4559"
"93339","1","7","9","Dzifa Ayih","Titans",TOG,"253.883","0.56","1","Bot4730"
"93339","1","7","10","Emanuel Stephenson","Optech",USA,"253.901","0.577","1","Bot8418"
"93339","1","7","11","Théo Simon","",LUX,"254.001","0.678","1","Bot4181"
"93339","1","7","12","Richard Kramer","",NED,"258.198","4.875","1","Bot4750"
"93339","1","7","13","Ken Ueta","Windsail",JPN,"259.059","5.735","1","Bot8123"
"93339","1","8","1","Thad Daugherty","",AUS,"293.462","0","1","Bot8657"
"93339","1","8","2","Jackie Ventura","",USA,"293.514","0.051","1","Bot9245"
"93339","1","8","3","Heiko Lang","",AUT,"293.555","0.093","1","Bot3196"
"93339","1","8","4","Daisuke Yamashita","",JPN,"293.638","0.176","1","Bot4559"
"93339","1","8","5","Arjan Hendriks","",NED,"293.671","0.209","1","Bot9653"
"93339","1","8","6","Philipp Winkler","Systech",GER,"293.748","0.285","1","Bot7804"
"93339","1","8","7","Allan Plante","",CAN,"293.756","0.294","1","Bot8997"
"93339","1","8","8","Théo Simon","",LUX,"293.761","0.298","1","Bot4181"
"93339","1","8","9","Emanuel Stephenson","Optech",USA,"293.832","0.369","1","Bot8418"
"93339","1","8","10","James Eastwood","Chaos",GBR,"293.913","0.451","1","212354980F57BA1B"
"93339","1","8","11","Dzifa Ayih","Titans",TOG,"294.001","0.539","1","Bot4730"
"93339","1","8","12","Richard Kramer","",NED,"298.413","4.951","1","Bot4750"
"93339","1","9","1","James Eastwood","Chaos",GBR,"333.728","0","1","212354980F57BA1B"
"93339","1","9","2","Daisuke Yamashita","",JPN,"333.802","0.073","1","Bot4559"
"93339","1","9","3","Thad Daugherty","",AUS,"333.886","0.157","1","Bot8657"
"93339","1","9","4","Emanuel Stephenson","Optech",USA,"333.91","0.182","1","Bot8418"
"93339","1","9","5","Philipp Winkler","Systech",GER,"333.943","0.214","1","Bot7804"
"93339","1","9","6","Arjan Hendriks","",NED,"333.977","0.248","1","Bot9653"
"93339","1","9","7","Jackie Ventura","",USA,"334.043","0.315","1","Bot9245"
"93339","1","9","8","Dzifa Ayih","Titans",TOG,"334.085","0.356","1","Bot4730"
"93339","1","9","9","Heiko Lang","",AUT,"334.12","0.391","1","Bot3196"
"93339","1","9","10","Allan Plante","",CAN,"334.161","0.432","1","Bot8997"
"93339","1","9","11","Théo Simon","",LUX,"334.179","0.45","1","Bot4181"
"93339","1","10","1","Philipp Winkler","Systech",GER,"372.702","0","1","Bot7804"
"93339","1","10","2","Thad Daugherty","",AUS,"372.751","0.049","1","Bot8657"
"93339","1","10","3","Jackie Ventura","",USA,"372.86","0.158","1","Bot9245"
"93339","1","10","4","Arjan Hendriks","",NED,"372.906","0.204","1","Bot9653"
"93339","1","10","5","Heiko Lang","",AUT,"372.911","0.209","1","Bot3196"
"93339","1","10","6","James Eastwood","Chaos",GBR,"372.957","0.254","1","212354980F57BA1B"
"93339","1","10","7","Allan Plante","",CAN,"372.988","0.286","1","Bot8997"
"93339","1","10","8","Daisuke Yamashita","",JPN,"373.091","0.388","1","Bot4559"
"93339","1","10","9","Emanuel Stephenson","Optech",USA,"373.162","0.46","1","Bot8418"
"93339","1","10","10","Dzifa Ayih","Titans",TOG,"373.242","0.54","1","Bot4730"
"93339","1","11","1","Philipp Winkler","Systech",GER,"412.262","0","1","Bot7804"
"93339","1","11","2","Heiko Lang","",AUT,"412.387","0.124","1","Bot3196"
"93339","1","11","3","Thad Daugherty","",AUS,"412.403","0.14","1","Bot8657"
"93339","1","11","4","Jackie Ventura","",USA,"412.523","0.261","1","Bot9245"
"93339","1","11","5","James Eastwood","Chaos",GBR,"412.599","0.336","1","212354980F57BA1B"
"93339","1","11","6","Arjan Hendriks","",NED,"412.723","0.46","1","Bot9653"
"93339","1","11","7","Emanuel Stephenson","Optech",USA,"412.818","0.555","1","Bot8418"
"93339","1","11","8","Allan Plante","",CAN,"412.874","0.611","1","Bot8997"
"93339","1","11","9","Daisuke Yamashita","",JPN,"412.986","0.724","1","Bot4559"
"93339","1","12","1","Thad Daugherty","",AUS,"452.214","0","1","Bot8657"
"93339","1","12","2","Philipp Winkler","Systech",GER,"452.218","0.004","1","Bot7804"
"93339","1","12","3","James Eastwood","Chaos",GBR,"452.383","0.168","1","212354980F57BA1B"
"93339","1","12","4","Jackie Ventura","",USA,"452.399","0.184","1","Bot9245"
"93339","1","12","5","Heiko Lang","",AUT,"452.407","0.192","1","Bot3196"
"93339","1","12","6","Emanuel Stephenson","Optech",USA,"452.578","0.364","1","Bot8418"
"93339","1","12","7","Arjan Hendriks","",NED,"452.72","0.506","1","Bot9653"
"93339","1","12","8","Allan Plante","",CAN,"452.853","0.639","1","Bot8997"
"93339","1","13","1","Philipp Winkler","Systech",GER,"492.529","0","1","Bot7804"
"93339","1","13","2","Thad Daugherty","",AUS,"492.555","0.025","1","Bot8657"
"93339","1","13","3","Heiko Lang","",AUT,"492.707","0.177","1","Bot3196"
"93339","1","13","4","Jackie Ventura","",USA,"492.732","0.202","1","Bot9245"
"93339","1","13","5","James Eastwood","Chaos",GBR,"492.765","0.235","1","212354980F57BA1B"
"93339","1","13","6","Arjan Hendriks","",NED,"492.928","0.399","1","Bot9653"
"93339","1","13","7","Emanuel Stephenson","Optech",USA,"493.073","0.543","1","Bot8418"
"93339","1","14","1","Philipp Winkler","Systech",GER,"532.997","0","1","Bot7804"
"93339","1","14","2","Thad Daugherty","",AUS,"533.028","0.03","1","Bot8657"
"93339","1","14","3","Heiko Lang","",AUT,"533.166","0.168","1","Bot3196"
"93339","1","14","4","Jackie Ventura","",USA,"533.194","0.196","1","Bot9245"
"93339","1","14","5","James Eastwood","Chaos",GBR,"533.224","0.226","1","212354980F57BA1B"
"93339","1","14","6","Arjan Hendriks","",NED,"533.352","0.354","1","Bot9653"
"93339","1","15","1","James Eastwood","Chaos",GBR,"572.817","0","1","212354980F57BA1B"
"93339","1","15","2","Philipp Winkler","Systech",GER,"573.239","0.422","1","Bot7804"
"93339","1","15","3","Thad Daugherty","",AUS,"573.285","0.468","1","Bot8657"
"93339","1","15","4","Jackie Ventura","",USA,"573.414","0.597","1","Bot9245"
"93339","1","15","5","Heiko Lang","",AUT,"573.424","0.607","1","Bot3196"
"93339","1","16","1","James Eastwood","Chaos",GBR,"610.879","0","1","212354980F57BA1B"
"93339","1","16","2","Philipp Winkler","Systech",GER,"611.417","0.538","1","Bot7804"
"93339","1","16","3","Jackie Ventura","",USA,"611.656","0.777","1","Bot9245"
"93339","1","16","4","Thad Daugherty","",AUS,"611.667","0.788","1","Bot8657"
"93339","1","17","1","James Eastwood","Chaos",GBR,"649.189","0","1","212354980F57BA1B"
"93339","1","17","2","Philipp Winkler","Systech",GER,"649.529","0.34","1","Bot7804"
"93339","1","17","3","Jackie Ventura","",USA,"649.682","0.492","1","Bot9245"
"93339","1","18","1","James Eastwood","Chaos",GBR,"687.877","0","1","212354980F57BA1B"
"93339","1","18","2","Philipp Winkler","Systech",GER,"688.631","0.754","1","Bot7804"
"93339","1","19","1","James Eastwood","Chaos",GBR,"731.346","0","1","212354980F57BA1B"
