OVERALL INDIVIDUAL RESULTS:

EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,NGB,NGB ID,UCI ID
"94084","0","1","Joey Gonzalez","",AUS,"1441.846","0.4","17549.857","0","584",Bot,"Bot7147","1202","Gold 3","1202","Gold 3","","","",""
"94084","0","2","Milos Volny","",SRB,"1441.445","0","17549.857","0","536",Bot,"Bot7291","1079","Gold 1","1078","Gold 1","","","",""
"94084","0","3","Arseni Košarac","",CRO,"1465.467","24.021","17549.857","0","536",Bot,"Bot3376","1115","Gold 2","1113","Gold 2","","","",""
"94084","0","4","Bunothyan San","Aria Olefson",CAM,"1470.714","29.268","17549.857","0","500",Bot,"Bot6128","1114","Gold 2","1113","Gold 2","","","",""
"94084","0","5","Benjamin Dudás","",HUN,"1467.695","26.249","17549.857","0","496",Bot,"Bot7466","1105","Gold 2","1104","Gold 2","","","",""
"94084","0","6","Anthony Lewis","",JAM,"1467.807","26.361","17549.857","0","496",Bot,"Bot2193","1048","Gold 1","1048","Gold 1","","","",""
"94084","0","7","Sungmin Choe","Windsail",KOR,"1470.317","28.871","17549.857","0","495",Bot,"Bot3823","973","Silver 3","974","Silver 3","","","",""
"94084","0","8","Arthur Desmet","Aguda",BEL,"1470.189","28.743","17549.857","0","493",Bot,"Bot5133","931","Silver 3","931","Silver 3","","","",""
"94084","0","9","Nicolas Pires","",BRA,"1472.098","30.652","17549.857","0","467",Bot,"Bot3347","896","Silver 2","895","Silver 2","","","",""
"94084","0","10","Paul Person","AMO Solutions",GBR,"1469.747","28.301","17549.857","0","458",Bot,"Bot8539","868","Silver 2","867","Silver 2","","","",""
"94084","0","11","Tiyamike Kasiya","",MAW,"1470.081","28.635","17549.857","0","446",Bot,"Bot2873","1000","Gold 1","1000","Gold 1","","","",""
"94084","0","12","Raymond Benoit","",FRA,"1521.49","80.044","17549.857","0","408",Bot,"Bot3855","1089","Gold 1","1088","Gold 1","","","",""
"94084","0","13","Nicolo D'Amico","",ITA,"1526.079","84.633","17549.857","0","394",Bot,"Bot4751","829","Silver 2","829","Silver 2","","","",""
"94084","0","14","Said Olimov","",TJK,"1528.263","86.817","17549.857","0","376",Bot,"Bot1462","811","Silver 2","811","Silver 2","","","",""
"94084","0","15","Lorenzo Roldan","",ARG,"1522.795","81.349","17549.857","0","374",Bot,"Bot5561","924","Silver 3","923","Silver 3","","","",""
"94084","0","16","Mario Moreno","Delta",MEX,"1526.171","84.725","17549.857","0","374",Bot,"Bot4821","908","Silver 3","908","Silver 3","","","",""
"94084","0","17","Luciano Cavallo","Nuvio",ITA,"1524.151","82.705","17549.857","0","371",Bot,"Bot6906","992","Silver 3","991","Silver 3","","","",""
"94084","0","18","Willie Berg","Patriot",RSA,"1522.343","80.897","17549.857","0","367",Bot,"Bot9308","824","Silver 2","823","Silver 2","","","",""
"94084","0","19","Raymundo Washington","",AUS,"1521.992","80.546","17549.857","0","365",Bot,"Bot8884","809","Silver 2","809","Silver 2","","","",""
"94084","0","20","William Samuelu","Patriot",ASA,"1527.725","86.279","17549.857","0","348",Bot,"Bot4008","1041","Gold 1","1040","Gold 1","","","",""
"94084","0","21","Rocco Negri","",ITA,"1522.469","81.023","17549.857","0","343",Bot,"Bot198","1024","Gold 1","1024","Gold 1","","","",""
"94084","0","22","Germain Dionne","AI Thunder",CAN,"1524.101","82.655","17549.857","0","343",Bot,"Bot4700","976","Silver 3","975","Silver 3","","","",""
"94084","0","23","Riley Paterson","Nuvio",SCO,"1582.068","140.622","17549.857","0","273",Bot,"Bot4206","822","Silver 2","822","Silver 2","","","",""
"94084","0","24","Olga Hester","",AUS,"1581.441","139.995","17549.857","0","264",Bot,"Bot8072","849","Silver 2","848","Silver 2","","","",""
"94084","0","25","Laura Lara","",ESP,"1582.05","140.604","17549.857","0","263",Bot,"Bot9976","834","Silver 2","833","Silver 2","","","",""
"94084","0","26","Ulpu Toivonen","Windsail",FIN,"1581.904","140.458","17549.857","0","237",Bot,"Bot123","831","Silver 2","831","Silver 2","","","",""
"94084","0","27","Millie Baker","",WAL,"1582.189","140.743","17549.857","0","230",Bot,"Bot2066","806","Silver 2","805","Silver 2","","","",""
"94084","0","28","Yuanling Ngiam","Patriot",CHN,"1581.719","140.273","17549.857","0","215",Bot,"Bot3708","910","Silver 3","909","Silver 3","","","",""
"94084","0","29","Sandra Ström","Fable",SWE,"1582.398","140.952","17549.857","0","211",Bot,"Bot9910","863","Silver 2","862","Silver 2","","","",""
"94084","0","30","Jade Gérard","Delta",BEL,"1582.012","140.566","17549.857","0","205",Bot,"Bot4621","898","Silver 2","896","Silver 2","","","",""
"94084","0","31","Giuliana Venturi","",ITA,"1628.85","187.404","17549.857","0","140",Bot,"Bot1770","803","Silver 2","802","Silver 2","","","",""
"94084","0","32","Conrad Snow","",AUS,"1638.029","196.583","17549.857","0","137",Bot,"Bot5573","811","Silver 2","810","Silver 2","","","",""
"94084","0","33","Jacqueline Williams","",JAM,"1649.095","207.649","17549.857","0","125",Bot,"Bot9179","813","Silver 2","812","Silver 2","","","",""
"94084","0","34","Julien Helleputte","Riders Givrés du Trainer",BEL,"1690.567","249.121","17549.857","0","103",Male,"5F2EDC06F34578B8","200","Bronze 1","1003","Gold 1","35-39","","",""
"94084","0","35","Ingrid Lundin","",SWE,"1752.687","311.241","17549.857","0","97",Bot,"Bot9082","819","Silver 2","818","Silver 2","","","",""
"94084","0","36","Elian Albrecht","Delta",GER,"1732.336","290.89","17549.857","0","74",Bot,"Bot7521","1037","Gold 1","1036","Gold 1","","","",""
"94084","0","37","Michael Deireragea","eVOX",NRU,"1772.039","330.593","17549.857","0","60",Bot,"Bot5305","808","Silver 2","806","Silver 2","","","",""
"94084","0","38","Salvador Morales","Titans",MEX,"1883.774","442.328","17549.857","0","49",Bot,"Bot1730","860","Silver 2","859","Silver 2","","","",""
"94084","0","39","Guy Mercier","",FRA,"1933.582","492.136","17549.857","0","32",Bot,"Bot4351","787","Silver 1","785","Silver 1","","","",""




INTERMEDIATE LOCATION RESULTS:

EventKey,Pen,Location,Position,Name,Team,Country,Time,DeltaTime,Points,UID
"94084","0","2","33","Jacqueline Williams","",JAM,"220.038","11.619","8","Bot9179"
"94084","0","2","34","Ingrid Lundin","",SWE,"229.384","20.965","7","Bot9082"
"94084","0","2","35","Julien Helleputte","Riders Givrés du Trainer",BEL,"236.68","28.261","6","5F2EDC06F34578B8"
"94084","0","2","36","Salvador Morales","Titans",MEX,"246.492","38.073","5","Bot1730"
"94084","0","2","37","Guy Mercier","",FRA,"253.655","45.236","4","Bot4351"
"94084","0","2","38","Michael Deireragea","eVOX",NRU,"259.046","50.627","3","Bot5305"
"94084","0","2","39","Elian Albrecht","Delta",GER,"265.787","57.368","2","Bot7521"
"94084","0","3","1","Arseni Košarac","",CRO,"290.927","0","40","Bot3376"
"94084","0","3","2","Bunothyan San","Aria Olefson",CAM,"291.763","0.836","39","Bot6128"
"94084","0","3","3","Milos Volny","",SRB,"293.192","2.264","38","Bot7291"
"94084","0","3","4","Arthur Desmet","Aguda",BEL,"293.486","2.558","37","Bot5133"
"94084","0","3","5","Joey Gonzalez","",AUS,"294.074","3.146","36","Bot7147"
"94084","0","3","6","Tiyamike Kasiya","",MAW,"297.365","6.438","35","Bot2873"
"94084","0","3","7","Anthony Lewis","",JAM,"297.631","6.703","34","Bot2193"
"94084","0","3","8","Paul Person","AMO Solutions",GBR,"297.874","6.947","33","Bot8539"
"94084","0","3","9","Sungmin Choe","Windsail",KOR,"299.235","8.307","32","Bot3823"
"94084","0","3","10","Benjamin Dudás","",HUN,"299.301","8.374","31","Bot7466"
"94084","0","3","11","Nicolas Pires","",BRA,"300.634","9.706","30","Bot3347"
"94084","0","3","12","Said Olimov","",TJK,"300.902","9.975","29","Bot1462"
"94084","0","3","13","Nicolo D'Amico","",ITA,"300.958","10.03","28","Bot4751"
"94084","0","3","14","Rocco Negri","",ITA,"303.996","13.068","27","Bot198"
"94084","0","3","15","Luciano Cavallo","Nuvio",ITA,"304.001","13.073","26","Bot6906"
"94084","0","3","16","Willie Berg","Patriot",RSA,"304.147","13.219","25","Bot9308"
"94084","0","3","17","Lorenzo Roldan","",ARG,"304.321","13.393","24","Bot5561"
"94084","0","3","18","Mario Moreno","Delta",MEX,"306.167","15.239","23","Bot4821"
"94084","0","3","19","Raymundo Washington","",AUS,"306.773","15.845","22","Bot8884"
"94084","0","3","20","Raymond Benoit","",FRA,"306.825","15.897","21","Bot3855"
"94084","0","3","21","Germain Dionne","AI Thunder",CAN,"307.152","16.224","20","Bot4700"
"94084","0","3","22","William Samuelu","Patriot",ASA,"307.203","16.276","19","Bot4008"
"94084","0","3","23","Laura Lara","",ESP,"310.84","19.913","18","Bot9976"
"94084","0","3","24","Olga Hester","",AUS,"311.034","20.106","17","Bot8072"
"94084","0","3","25","Ulpu Toivonen","Windsail",FIN,"311.072","20.144","16","Bot123"
"94084","0","3","26","Riley Paterson","Nuvio",SCO,"316.819","25.891","15","Bot4206"
"94084","0","3","27","Yuanling Ngiam","Patriot",CHN,"316.949","26.022","14","Bot3708"
"94084","0","3","28","Sandra Ström","Fable",SWE,"316.954","26.026","13","Bot9910"
"94084","0","3","29","Millie Baker","",WAL,"317.226","26.299","12","Bot2066"
"94084","0","3","30","Jade Gérard","Delta",BEL,"318.161","27.233","11","Bot4621"
"94084","0","3","31","Conrad Snow","",AUS,"325.809","34.881","10","Bot5573"
"94084","0","3","32","Giuliana Venturi","",ITA,"326.353","35.425","9","Bot1770"
"94084","0","3","33","Jacqueline Williams","",JAM,"326.643","35.716","8","Bot9179"
"94084","0","3","34","Julien Helleputte","Riders Givrés du Trainer",BEL,"347.03","56.102","7","5F2EDC06F34578B8"
"94084","0","3","35","Ingrid Lundin","",SWE,"355.491","64.563","6","Bot9082"
"94084","0","3","36","Elian Albrecht","Delta",GER,"384.573","93.645","5","Bot7521"
"94084","0","3","37","Michael Deireragea","eVOX",NRU,"385.017","94.089","4","Bot5305"
"94084","0","3","38","Salvador Morales","Titans",MEX,"386.749","95.821","3","Bot1730"
"94084","0","3","39","Guy Mercier","",FRA,"395.135","104.208","2","Bot4351"
"94084","0","4","1","Arthur Desmet","Aguda",BEL,"395.81","0","40","Bot5133"
"94084","0","4","2","Arseni Košarac","",CRO,"395.872","0.061","39","Bot3376"
"94084","0","4","3","Milos Volny","",SRB,"396.037","0.226","38","Bot7291"
"94084","0","4","4","Joey Gonzalez","",AUS,"397.838","2.028","37","Bot7147"
"94084","0","4","5","Bunothyan San","Aria Olefson",CAM,"399.471","3.661","36","Bot6128"
"94084","0","4","6","Said Olimov","",TJK,"401.276","5.466","35","Bot1462"
"94084","0","4","7","Paul Person","AMO Solutions",GBR,"401.527","5.717","34","Bot8539"
"94084","0","4","8","Nicolas Pires","",BRA,"401.618","5.808","33","Bot3347"
"94084","0","4","9","Tiyamike Kasiya","",MAW,"401.793","5.983","32","Bot2873"
"94084","0","4","10","Sungmin Choe","Windsail",KOR,"406.181","10.37","31","Bot3823"
"94084","0","4","11","Anthony Lewis","",JAM,"406.184","10.373","30","Bot2193"
"94084","0","4","12","Benjamin Dudás","",HUN,"406.315","10.505","29","Bot7466"
"94084","0","4","13","Nicolo D'Amico","",ITA,"408.633","12.823","28","Bot4751"
"94084","0","4","14","Mario Moreno","Delta",MEX,"419.164","23.354","27","Bot4821"
"94084","0","4","15","Germain Dionne","AI Thunder",CAN,"419.362","23.552","26","Bot4700"
"94084","0","4","16","Raymundo Washington","",AUS,"419.505","23.695","25","Bot8884"
"94084","0","4","17","Luciano Cavallo","Nuvio",ITA,"419.565","23.754","24","Bot6906"
"94084","0","4","18","William Samuelu","Patriot",ASA,"419.59","23.779","23","Bot4008"
"94084","0","4","19","Raymond Benoit","",FRA,"419.675","23.865","22","Bot3855"
"94084","0","4","20","Lorenzo Roldan","",ARG,"419.76","23.949","21","Bot5561"
"94084","0","4","21","Rocco Negri","",ITA,"419.783","23.972","20","Bot198"
"94084","0","4","22","Willie Berg","Patriot",RSA,"419.954","24.143","19","Bot9308"
"94084","0","4","23","Olga Hester","",AUS,"431.823","36.013","18","Bot8072"
"94084","0","4","24","Laura Lara","",ESP,"431.987","36.177","17","Bot9976"
"94084","0","4","25","Ulpu Toivonen","Windsail",FIN,"432.004","36.193","16","Bot123"
"94084","0","4","26","Riley Paterson","Nuvio",SCO,"436.322","40.512","15","Bot4206"
"94084","0","4","27","Millie Baker","",WAL,"436.499","40.689","14","Bot2066"
"94084","0","4","28","Yuanling Ngiam","Patriot",CHN,"436.551","40.741","13","Bot3708"
"94084","0","4","29","Sandra Ström","Fable",SWE,"436.725","40.914","12","Bot9910"
"94084","0","4","30","Jade Gérard","Delta",BEL,"436.882","41.072","11","Bot4621"
"94084","0","4","31","Conrad Snow","",AUS,"450.092","54.282","10","Bot5573"
"94084","0","4","32","Jacqueline Williams","",JAM,"450.181","54.371","9","Bot9179"
"94084","0","4","33","Giuliana Venturi","",ITA,"450.211","54.401","8","Bot1770"
"94084","0","4","34","Julien Helleputte","Riders Givrés du Trainer",BEL,"468.754","72.944","7","5F2EDC06F34578B8"
"94084","0","4","35","Ingrid Lundin","",SWE,"484.542","88.732","6","Bot9082"
"94084","0","4","36","Elian Albrecht","Delta",GER,"514.914","119.104","5","Bot7521"
"94084","0","4","37","Michael Deireragea","eVOX",NRU,"514.996","119.185","4","Bot5305"
"94084","0","4","38","Salvador Morales","Titans",MEX,"516.014","120.203","3","Bot1730"
"94084","0","4","39","Guy Mercier","",FRA,"532.795","136.985","2","Bot4351"
"94084","0","5","1","Milos Volny","",SRB,"492.719","0","40","Bot7291"
"94084","0","5","2","Arseni Košarac","",CRO,"492.854","0.134","39","Bot3376"
"94084","0","5","3","Joey Gonzalez","",AUS,"494.297","1.578","38","Bot7147"
"94084","0","5","4","Paul Person","AMO Solutions",GBR,"495.645","2.926","37","Bot8539"
"94084","0","5","5","Arthur Desmet","Aguda",BEL,"499.596","6.877","36","Bot5133"
"94084","0","5","6","Nicolas Pires","",BRA,"503.897","11.177","35","Bot3347"
"94084","0","5","7","Bunothyan San","Aria Olefson",CAM,"504.011","11.292","34","Bot6128"
"94084","0","5","8","Tiyamike Kasiya","",MAW,"504.097","11.377","33","Bot2873"
"94084","0","5","9","Said Olimov","",TJK,"509.46","16.741","32","Bot1462"
"94084","0","5","10","Sungmin Choe","Windsail",KOR,"512.177","19.457","31","Bot3823"
"94084","0","5","11","Anthony Lewis","",JAM,"512.307","19.587","30","Bot2193"
"94084","0","5","12","Benjamin Dudás","",HUN,"512.307","19.588","29","Bot7466"
"94084","0","5","13","Nicolo D'Amico","",ITA,"522.958","30.238","28","Bot4751"
"94084","0","5","14","Raymond Benoit","",FRA,"523.064","30.344","27","Bot3855"
"94084","0","5","15","Luciano Cavallo","Nuvio",ITA,"523.257","30.537","26","Bot6906"
"94084","0","5","16","Willie Berg","Patriot",RSA,"523.445","30.726","25","Bot9308"
"94084","0","5","17","Lorenzo Roldan","",ARG,"523.468","30.749","24","Bot5561"
"94084","0","5","18","Raymundo Washington","",AUS,"523.775","31.055","23","Bot8884"
"94084","0","5","19","Germain Dionne","AI Thunder",CAN,"523.955","31.236","22","Bot4700"
"94084","0","5","20","Rocco Negri","",ITA,"524.275","31.556","21","Bot198"
